CIR:60416-34546j,60416+60400j,60416+60416j,60416+60416j,60413+60415j,-40978-16528j,-59964-59700j,12120-17683j,45114+21991j,1300+9557j,-24648-8792j,-17265-10499j,-10623-5185j,-20445-10642j,-27503-32069j,-10086-33140j,47-25916j,47-38j,47+47j,47+47j,40+42j,-1483-3685j,-332+275j,-10978+822j,-7237-671j,-7788+555j,-7063-237j,-14624-6204j,-21465-13742j,-16820-13863j,-6783-2759j,-2058+4752j,56+4712j,56+61j,55+56j,56+56j,55+49j,-3690-2967j,-376-322j,-4806+4003j,-8214+10546j,-17262+9217j,-9918+2219j,-2912-5426j,60-10496j,-2732-11122j,-6806-6240j,-5522-642j,
CIR:60416-34375j,60416+60391j,60416+60416j,60416+60416j,60415+60413j,-42172-17406j,-60087-59704j,13102-17232j,44837+21514j,664+9086j,-24898-8654j,-17059-10263j,-10300-5047j,-20121-10679j,-27449-31849j,-10471-32954j,47-25922j,48-28j,48+47j,47+47j,42+44j,-1600-3567j,-350+251j,-10792+850j,-7376-812j,-7773+591j,-7067-221j,-14720-6309j,-21429-13737j,-16930-13479j,-6846-2732j,-1949+4697j,56+4692j,56+48j,56+55j,56+56j,51+56j,-3754-3151j,-347-384j,-4813+3849j,-8407+10205j,-17350+8868j,-9927+2024j,-2846-5585j,-31-10563j,-2960-10801j,-7063-6251j,-5585-590j,
CIR:60416-34778j,60416+60414j,60416+60416j,60416+60416j,60416+60416j,-40356-14893j,-60075-59820j,10351-18350j,44992+21444j,1490+9358j,-25173-8688j,-17673-10460j,-10344-5054j,-20350-10373j,-28014-31957j,-10440-33174j,47-25808j,47-13j,48+46j,47+47j,46+47j,-1633-3730j,-334+248j,-11214+1088j,-7309-464j,-7752+746j,-7300-204j,-15136-6437j,-21871-13752j,-17233-13469j,-6997-2503j,-2108+4812j,55+4934j,55+58j,56+55j,56+56j,55+56j,-4028-2911j,-354-346j,-5036+3813j,-8454+10350j,-17429+9127j,-10009+2103j,-2876-5461j,-85-10720j,-2545-11111j,-6565-6310j,-5518-478j,
CIR:60416-34343j,60416+60413j,60416+60416j,60416+60416j,60416+60416j,-41817-16688j,-60154-59692j,11472-17446j,44747+21222j,795+8975j,-25152-8217j,-17433-9524j,-10096-4140j,-20477-9864j,-27985-31799j,-10532-33101j,47-26156j,47-14j,46+48j,46+48j,45+47j,-1613-3695j,-370+348j,-11214+1280j,-7256-474j,-7788+608j,-6972-330j,-14810-6370j,-21818-13605j,-17167-13398j,-6776-2520j,-1871+4684j,55+4750j,55+65j,54+56j,55+56j,52+56j,-3767-3066j,-308-268j,-5035+3835j,-8606+10244j,-17398+8931j,-9695+1925j,-2573-5565j,347-10425j,-2451-10758j,-6708-6198j,-5670-631j,
CIR:60416-34291j,60416+60399j,60416+60416j,60416+60416j,60413+60414j,-42666-17333j,-60182-59703j,11600-17439j,44388+20605j,193+8356j,-25151-8510j,-17026-9692j,-9626-4542j,-19808-9851j,-27669-30921j,-10787-32891j,46-26127j,46-43j,46+47j,46+48j,34+41j,-1733-3056j,-351+374j,-11188+1143j,-7256-653j,-7677+588j,-7043-268j,-14751-6439j,-21364-13371j,-16901-12970j,-6869-2338j,-1916+4852j,55+4785j,55+52j,55+56j,55+56j,48+45j,-3637-3085j,-277-394j,-5012+3910j,-8632+10121j,-17209+8918j,-9727+2090j,-2791-5316j,191-10717j,-2553-10997j,-6791-6289j,-5705-543j,
CIR:60416-34033j,60416+60405j,60416+60416j,60416+60416j,60416+60414j,-42361-17195j,-60249-59749j,10732-17812j,44239+20252j,74+8579j,-25358-7937j,-17406-9003j,-10093-4004j,-20270-9814j,-27942-31527j,-10376-33253j,47-26372j,47-35j,47+48j,46+48j,39+45j,-1593-3017j,-300+283j,-11303+1524j,-7341-348j,-7425+457j,-6845-588j,-14861-6554j,-21691-13605j,-17064-13128j,-6605-2321j,-1887+4887j,55+4953j,56+56j,56+56j,55+56j,47+54j,-3467-2901j,-313-302j,-5138+3965j,-8783+10358j,-17304+9020j,-9809+2009j,-2942-5360j,67-10746j,-2635-11123j,-6637-6381j,-5574-651j,
CIR:60416-33557j,60416+60390j,60416+60416j,60416+60416j,60414+60410j,-44062-19401j,-60164-59665j,12735-17495j,43846+19768j,-830+8228j,-25321-7814j,-16991-8763j,-9754-3804j,-20068-9794j,-27661-31010j,-10560-33194j,47-26629j,47-47j,47+47j,47+47j,34+30j,-1608-3173j,-319+360j,-10863+1776j,-7509-350j,-7620+654j,-7145-701j,-14770-6484j,-21724-13394j,-17083-12703j,-6517-2020j,-1877+4896j,56+4919j,56+76j,56+56j,56+56j,45+58j,-3357-2915j,-331-404j,-5044+3661j,-8736+10051j,-17084+8868j,-9732+2130j,-2851-5312j,73-10541j,-2707-10682j,-6682-6130j,-5411-399j,
CIR:60416-33747j,60416+60409j,60416+60416j,60416+60416j,60416+60415j,-43246-18292j,-60243-59721j,10963-18069j,43831+19360j,-481+8241j,-25328-7523j,-17065-8704j,-9889-3888j,-20060-9927j,-27860-31359j,-10425-33121j,47-26580j,48-37j,48+47j,47+47j,45+41j,-1554-3398j,-327+345j,-11124+1724j,-7428-92j,-7521+532j,-6881-412j,-14711-6550j,-21518-13359j,-17012-12871j,-6619-2279j,-1719+4794j,56+4857j,56+61j,56+56j,55+56j,51+54j,-3498-2639j,-271-361j,-5036+3813j,-8770+10167j,-17001+8977j,-9732+2343j,-3230-5145j,-265-10504j,-2846-10887j,-6588-6181j,-5387-599j,
CIR:60416-33766j,60416+60372j,60416+60416j,60416+60416j,60410+60411j,-43429-17954j,-60233-59478j,11019-18178j,43291+19099j,-667+8027j,-25230-7940j,-16790-9078j,-9467-4496j,-19818-10422j,-27654-31220j,-10634-32919j,46-26271j,47-74j,47+47j,47+47j,41+32j,-1512-3301j,-321+475j,-10681+2163j,-7338+91j,-7545+649j,-6819-644j,-14575-6550j,-21284-13284j,-16647-12548j,-6629-1989j,-1789+5104j,54+4977j,55+63j,56+55j,56+56j,51+48j,-3443-2772j,-266-334j,-5134+3796j,-8862+10165j,-16732+8869j,-9627+1949j,-2829-5631j,-108-10619j,-2716-10986j,-6653-5969j,-5442-449j,
CIR:60416-33905j,60416+60393j,60416+60416j,60416+60416j,60408+60411j,-43663-18677j,-60259-59618j,10864-18437j,43345+18663j,-787+8045j,-25246-7643j,-16962-8838j,-9695-4837j,-19648-10452j,-27556-31235j,-10864-32940j,47-26253j,46-50j,46+47j,46+47j,35+36j,-1503-3248j,-301+405j,-11044+2009j,-7725-52j,-7669+485j,-6709-670j,-14407-6576j,-21148-13169j,-16809-12533j,-6586-1929j,-1903+4801j,55+4942j,54+74j,55+56j,55+56j,42+58j,-3480-2635j,-283-297j,-5209+3942j,-8855+9946j,-16775+8341j,-9842+1942j,-3151-5403j,-411-10411j,-2698-10858j,-6663-6106j,-5421-600j,
CIR:60416-34432j,60416+60409j,60416+60416j,60416+60416j,60413+60415j,-42592-16173j,-60367-59721j,8801-19116j,43490+19121j,-185+8532j,-25157-7184j,-17355-8529j,-10293-4370j,-20377-10461j,-28137-32104j,-10636-33065j,46-26019j,46-9j,46+46j,47+47j,39+40j,-1300-3721j,-231+447j,-11172+2450j,-7702+294j,-7938+704j,-7245-738j,-14900-6691j,-21709-13596j,-17125-13160j,-6594-2111j,-1664+4928j,55+4894j,55+56j,55+54j,56+55j,55+54j,-3423-2745j,-274-277j,-5181+4373j,-8740+10494j,-17131+8984j,-9779+2108j,-3084-5548j,-2-10781j,-2722-10861j,-6678-5956j,-5418-426j,
CIR:60416-33535j,60416+60415j,60416+60416j,60416+60416j,60416+60416j,-44449-17579j,-60459-59567j,10711-18694j,43149+18735j,-703+8075j,-25002-7443j,-16960-8764j,-9745-4351j,-20023-10321j,-27531-31207j,-10600-32963j,47-26455j,47-13j,47+47j,47+47j,47+47j,-1381-3526j,-212+459j,-10556+2273j,-7486+64j,-7929+487j,-7207-842j,-14866-6686j,-21291-13364j,-16327-12719j,-6137-2355j,-1631+4721j,56+4870j,56+70j,56+56j,56+56j,56+56j,-3427-2775j,-215-286j,-5020+4065j,-8794+10042j,-16721+8539j,-9578+1882j,-3026-5393j,62-10544j,-2729-10751j,-6774-6161j,-5541-458j,
CIR:60416-34384j,60416+60409j,60416+60416j,60416+60416j,60416+60416j,-42753-16757j,-60343-59758j,8771-19127j,43144+18936j,-181+8453j,-24743-7035j,-16939-8517j,-10112-4388j,-20077-10134j,-27758-31151j,-10730-32774j,48-26057j,47-20j,47+47j,46+47j,41+45j,-1399-3697j,-277+412j,-10947+2725j,-7860+454j,-7881+704j,-7225-723j,-15110-6791j,-21767-13843j,-16891-12980j,-6097-2033j,-1415+4765j,56+4677j,55+59j,56+56j,55+56j,50+55j,-3749-2657j,-274-256j,-5260+4468j,-8863+10266j,-17054+8654j,-9957+1938j,-3197-5510j,129-10554j,-2636-10631j,-6658-5866j,-5501-316j,
CIR:60416-34400j,60416+60405j,60416+60416j,60416+60416j,60416+60416j,-42292-15810j,-60307-59635j,7965-19219j,43098+18617j,443+8359j,-24339-7447j,-17000-9128j,-10138-5220j,-19852-10321j,-27518-30672j,-10878-32449j,47-26072j,46-36j,46+47j,46+46j,42+47j,-1326-3819j,-257+460j,-10921+2737j,-7711+345j,-7928+625j,-7458-767j,-15143-6948j,-21567-13585j,-16896-12855j,-6535-1983j,-1611+4911j,55+4983j,55+77j,55+56j,55+55j,51+58j,-3751-2744j,-279-327j,-5301+4559j,-8964+10458j,-17179+8863j,-9913+1930j,-2991-5529j,-33-10541j,-2499-10756j,-6620-5974j,-5471-170j,
CIR:60416-34217j,60416+60398j,60416+60416j,60416+60416j,60414+60412j,-42759-16919j,-60282-59586j,8306-18812j,42973+18351j,736+7931j,-23782-7331j,-16690-9081j,-10387-5005j,-19918-10267j,-27163-30653j,-10675-32573j,47-26044j,47-38j,47+47j,46+47j,40+38j,-1340-3865j,-263+466j,-10333+2707j,-7547+476j,-7918+647j,-7760-652j,-15241-6578j,-21449-13276j,-16570-12642j,-6284-2073j,-1651+4791j,56+4810j,56+45j,55+56j,54+56j,48+54j,-3669-2881j,-294-201j,-5404+4821j,-8898+10424j,-16954+8697j,-9782+1778j,-3052-5482j,51-10376j,-2474-10737j,-6649-6026j,-5623-269j,
CIR:60416-33997j,60416+60393j,60416+60416j,60416+60416j,60405+60414j,-42822-17139j,-60284-59514j,9041-18172j,43137+18365j,1185+7746j,-23571-7330j,-16954-8937j,-10813-4957j,-19835-10223j,-26550-30466j,-10220-32580j,46-26271j,47-44j,47+47j,47+47j,29+35j,-1349-3868j,-257+444j,-10345+2500j,-7484+382j,-7980+797j,-7772-764j,-15244-6676j,-21329-13412j,-16657-12638j,-6441-2357j,-1565+4767j,55+4760j,55+62j,55+56j,55+56j,44+63j,-3676-2689j,-329-234j,-5602+4931j,-8806+10467j,-16676+8422j,-9952+1774j,-3254-5452j,83-10283j,-2316-10570j,-6521-5833j,-5536-210j,
CIR:60416-34056j,60416+60401j,60416+60416j,60416+60416j,60410+60412j,-42046-15683j,-60225-59457j,8937-18050j,43447+18149j,1555+7516j,-23359-7462j,-17377-8386j,-11421-4383j,-20489-10446j,-26904-31226j,-9992-32853j,47-26260j,47-47j,47+47j,47+47j,38+31j,-1376-4379j,-249+383j,-10168+2810j,-7472+468j,-8104+714j,-8043-721j,-15404-6754j,-21419-13391j,-16386-12618j,-6128-2115j,-1722+4757j,55+4657j,55+76j,56+56j,56+56j,48+48j,-3913-2829j,-380-224j,-5365+5111j,-8802+10628j,-16683+8575j,-9979+1714j,-3184-5624j,9-10283j,-2454-10474j,-6754-5729j,-5480-259j,
CIR:60416-34213j,60416+60412j,60416+60416j,60416+60416j,60416+60416j,-41706-14330j,-60205-59250j,9957-17450j,43585+18095j,1926+7052j,-22963-7729j,-17166-8635j,-11552-5229j,-20613-11260j,-26789-31556j,-9794-32786j,47-26171j,47-10j,46+47j,46+47j,45+48j,-1548-4792j,-267+349j,-10231+2725j,-7434+612j,-8256+695j,-8094-1009j,-15525-6951j,-21422-13449j,-16410-12769j,-6421-2260j,-1871+4576j,56+4661j,55+61j,55+56j,55+56j,54+53j,-4267-2901j,-368-308j,-5074+5212j,-8623+10433j,-16878+8552j,-10295+1791j,-3364-5344j,236-10371j,-2072-10778j,-6542-5855j,-5576-187j,
CIR:60416-34343j,60416+60413j,60416+60416j,60416+60416j,60416+60415j,-40415-13753j,-59989-59080j,10877-17037j,43921+18061j,1489+6942j,-23416-7737j,-17394-8637j,-11927-5253j,-20735-11435j,-26806-31759j,-9985-32789j,47-26018j,47-24j,47+47j,46+47j,41+41j,-1618-5210j,-320+424j,-9769+2406j,-7280+482j,-8192+618j,-8120-847j,-15422-6858j,-21360-13520j,-16356-12790j,-6432-2496j,-1788+4500j,56+4646j,56+68j,56+56j,55+55j,50+57j,-4105-2837j,-454-210j,-5511+5484j,-8643+10651j,-16923+8535j,-9966+1624j,-2877-5467j,280-10126j,-2211-10345j,-6816-5478j,-5693-262j,
CIR:60416-34321j,60416+60384j,60416+60416j,60416+60416j,60412+60405j,-40418-14113j,-59734-58999j,12835-16817j,43687+17866j,1222+6841j,-23173-7342j,-17260-7933j,-12080-4675j,-20939-11602j,-26603-32184j,-9898-32713j,47-25915j,47-27j,47+47j,46+47j,43+44j,-1565-5534j,-338+342j,-9334+2504j,-7272+764j,-8159+795j,-8259-952j,-15621-7020j,-20980-13594j,-16114-12864j,-6371-2528j,-1657+4353j,56+4557j,56+54j,56+56j,54+56j,53+53j,-4469-2779j,-456-320j,-5227+5544j,-8696+10637j,-16952+8315j,-10091+1684j,-3018-5156j,428-10107j,-2121-10336j,-6860-5747j,-5792-390j,
CIR:60416-34642j,60416+60406j,60416+60416j,60416+60416j,60416+60414j,-38796-12825j,-59445-58772j,13579-16815j,43546+17967j,1012+7128j,-23243-7487j,-17095-8573j,-11958-5413j,-20746-11693j,-26568-31739j,-9865-32379j,46-25524j,47-16j,47+46j,47+46j,45+39j,-1678-5240j,-412+485j,-9598+2581j,-7089+663j,-8168+988j,-8418-596j,-15609-6655j,-21406-13344j,-16379-12815j,-6803-2686j,-2001+4409j,54+4621j,55+55j,56+54j,56+54j,59+52j,-4593-2727j,-583-221j,-5285+5724j,-8514+10811j,-16849+8365j,-10298+1372j,-3069-5522j,331-10303j,-1954-10257j,-6559-5535j,-5684-323j,
CIR:60416-34695j,60416+60389j,60416+60416j,60416+60416j,60407+60409j,-38437-13463j,-59173-59006j,15652-16804j,43792+18641j,249+7459j,-23542-7580j,-16918-8749j,-11604-5304j,-20482-11424j,-26407-31276j,-9788-32226j,47-25498j,46-45j,46+47j,46+47j,41+39j,-1960-5467j,-446+361j,-9380+2561j,-7156+671j,-8107+786j,-8302-1037j,-15526-7055j,-21087-13564j,-16037-12743j,-6577-2618j,-1829+4226j,56+4403j,55+52j,55+56j,55+56j,44+57j,-4816-3295j,-708-199j,-5503+5676j,-8422+10863j,-16624+8570j,-10035+1500j,-2799-5532j,853-10058j,-1752-10139j,-6725-5634j,-5805-263j,
CIR:60416-34369j,60416+60397j,60416+60416j,60416+60416j,60410+60413j,-38605-14212j,-59096-59061j,17229-16348j,43738+19110j,-505+7931j,-23840-7118j,-17095-8213j,-11542-4394j,-20606-10608j,-26608-31105j,-9930-32601j,47-25936j,47-21j,47+47j,48+46j,34+42j,-1861-5369j,-612+270j,-9497+2397j,-7099+558j,-7959+863j,-8302-782j,-15618-6690j,-21129-13229j,-16109-12744j,-6708-3019j,-2172+4026j,56+4304j,55+71j,55+56j,56+55j,45+52j,-4716-3173j,-697-197j,-5590+5707j,-8580+11015j,-16944+8491j,-9965+1519j,-2730-5364j,541-9681j,-2081-9992j,-6596-5630j,-5562-473j,
CIR:60416-34597j,60416+60409j,60416+60416j,60416+60416j,60415+60416j,-37314-12777j,-58784-59049j,17908-16088j,44379+20087j,-29+8531j,-23935-7220j,-17288-8413j,-11855-4381j,-20897-10399j,-26879-31205j,-9886-32521j,47-25896j,47-7j,47+47j,47+48j,36+38j,-2074-5298j,-606+394j,-9508+2475j,-7136+740j,-8462+1100j,-8513-737j,-15863-6989j,-21147-13421j,-16193-12737j,-6694-2772j,-2165+4028j,55+4154j,56+53j,56+56j,56+56j,50+57j,-4998-3479j,-849-150j,-5751+5852j,-8346+11289j,-16746+8787j,-9724+1285j,-2534-5685j,784-9718j,-2195-9488j,-6913-5509j,-5809-480j,
CIR:60416-34551j,60416+60385j,60416+60416j,60416+60416j,60415+60410j,-36621-11950j,-58559-58790j,18696-15683j,44907+21015j,238+9346j,-24112-7404j,-17590-8751j,-11802-4380j,-20773-10227j,-26561-31010j,-9711-32648j,47-25936j,47-44j,47+46j,47+47j,38+42j,-2137-5034j,-680+399j,-9173+2663j,-6631+652j,-8019+875j,-8361-1030j,-15778-7072j,-21191-13597j,-16160-12977j,-6465-3007j,-1968+4008j,56+4106j,56+69j,56+55j,56+56j,44+59j,-5145-3847j,-945-350j,-5793+5622j,-8324+11186j,-16951+8859j,-9697+1433j,-2469-5507j,626-9591j,-2378-9788j,-6935-5828j,-5695-687j,
CIR:60416-34140j,60416+60403j,60416+60416j,60416+60416j,60414+60412j,-37295-13067j,-58430-58671j,21278-14035j,44905+21856j,-501+9210j,-24494-7862j,-17284-9028j,-11500-4084j,-20651-9899j,-26653-30995j,-9456-32784j,47-26231j,47-37j,47+47j,47+47j,39+48j,-2079-4643j,-642+433j,-9281+2343j,-6723+589j,-8054+858j,-8474-806j,-15842-6744j,-21201-13225j,-16057-13033j,-6589-3138j,-1985+3874j,56+3961j,56+59j,56+56j,56+56j,49+50j,-5339-4164j,-1013-459j,-5667+5354j,-7986+11014j,-16521+8858j,-9567+1468j,-2634-5459j,415-9508j,-2425-9628j,-6996-5516j,-5881-611j,
CIR:60416-34199j,60416+60407j,60416+60416j,60416+60416j,60416+60414j,-36701-11035j,-58343-58320j,21943-12848j,45626+23452j,-469+10077j,-24919-8223j,-17743-9833j,-11633-4326j,-20813-9657j,-26778-31205j,-9463-33032j,47-26208j,47-38j,47+47j,46+47j,43+47j,-2223-5038j,-731+394j,-9023+2611j,-6521+810j,-7987+874j,-7903-862j,-15562-7205j,-21246-13519j,-16055-12872j,-6261-2982j,-1807+3770j,56+3621j,56+56j,56+56j,55+56j,50+61j,-5328-4334j,-1000-590j,-5544+5341j,-7892+11346j,-16587+9232j,-9414+1640j,-2907-5326j,-12-9371j,-2758-9656j,-7162-5796j,-5543-791j,
CIR:60416-33933j,60416+60408j,60416+60416j,60416+60416j,60409+60415j,-38179-12371j,-58196-57974j,23973-10258j,45600+24585j,-1914+10166j,-25658-8759j,-17539-10324j,-11268-4932j,-20647-10106j,-26693-31147j,-9741-32950j,47-26426j,47-17j,47+47j,46+47j,27+34j,-1973-4637j,-709+532j,-8787+2253j,-6556+687j,-7910+845j,-8008-1064j,-15366-7112j,-20896-13585j,-15885-12881j,-6398-3160j,-1810+3629j,55+3665j,56+67j,56+56j,56+56j,42+56j,-5047-4657j,-1067-589j,-5287+4762j,-8009+11159j,-16614+9389j,-9253+1717j,-2459-5505j,261-9387j,-2814-9246j,-7367-5596j,-5701-763j,
CIR:60416-34435j,60416+60416j,60416+60416j,60416+60416j,60416+60416j,-36053-8264j,-58194-57549j,22540-8635j,45883+26687j,-1418+11167j,-26143-8822j,-18282-10357j,-12027-4351j,-21411-9985j,-27325-32383j,-9416-33566j,47-26171j,48-31j,47+47j,47+47j,45+47j,-2129-4554j,-711+606j,-9257+2367j,-6636+666j,-8216+901j,-8059-974j,-15451-6930j,-21101-13460j,-15891-13141j,-6200-3477j,-1778+3582j,56+3765j,56+72j,55+56j,56+56j,54+56j,-5103-4672j,-994-825j,-5402+4488j,-7968+11102j,-16698+9467j,-9424+1795j,-2951-5531j,-221-9605j,-3004-9515j,-7382-5513j,-5511-777j,
CIR:60416-34676j,60416+60413j,60416+60416j,60416+60416j,60413+60412j,-36127-7790j,-58230-56969j,22549-6163j,45514+28141j,-3006+11073j,-26969-9712j,-18664-11214j,-11952-4543j,-21254-9997j,-27031-32633j,-9228-33560j,47-25918j,47-4j,47+47j,47+47j,38+49j,-2267-4688j,-717+674j,-9216+2341j,-6703+540j,-7761+604j,-7348-1247j,-15088-7068j,-21021-13632j,-15997-13217j,-6202-3263j,-1686+3678j,56+3725j,56+56j,56+56j,56+56j,47+51j,-4961-5389j,-896-1070j,-5009+4430j,-7803+11051j,-16555+9611j,-9501+1662j,-3101-5902j,-425-9966j,-3266-9701j,-7398-5779j,-5531-845j,
CIR:60416-34846j,60416+60415j,60416+60416j,60416+60416j,60416+60416j,-36052-5994j,-58393-56309j,21536-3995j,45168+29229j,-4060+10379j,-27795-11621j,-18550-12559j,-11584-4957j,-21282-9546j,-27167-31794j,-9343-33192j,46-25854j,47-10j,47+47j,47+47j,47+47j,-2371-4467j,-663+623j,-9521+2022j,-6772+334j,-7668+573j,-7073-1356j,-14892-7493j,-21197-13876j,-16110-13595j,-6131-3358j,-1423+3724j,54+3993j,55+60j,56+56j,56+56j,56+56j,-4876-6084j,-836-1280j,-4930+4485j,-8027+11514j,-16783+10087j,-9513+1984j,-3387-5962j,-627-10200j,-3419-10028j,-7406-5850j,-5594-775j,
CIR:60416-34859j,60416+60413j,60416+60416j,60416+60416j,60416+60416j,-36884-5661j,-58596-55654j,20521-1839j,44408+30142j,-5214+9405j,-28279-12904j,-18222-12705j,-11392-4131j,-21299-9089j,-27163-31955j,-9447-33239j,47-25891j,47-8j,47+47j,47+47j,46+47j,-2254-4076j,-713+711j,-9495+1892j,-6922+189j,-7466+581j,-7110-1241j,-15005-7326j,-21210-14035j,-15987-13569j,-6254-3261j,-1303+3711j,56+3900j,56+56j,55+56j,55+56j,55+56j,-4691-6411j,-762-1606j,-4719+4420j,-8040+11377j,-16650+10135j,-9630+1616j,-3440-6633j,-598-10590j,-3492-9974j,-7438-5760j,-5453-671j,
CIR:60416-34012j,60416+60411j,60416+60416j,60416+60416j,60416+60416j,-40032-9087j,-59043-55232j,21654+895j,43395+30150j,-7080+7668j,-28426-14542j,-17688-13179j,-10691-3927j,-20927-8549j,-26874-30854j,-9466-33123j,47-26407j,47+1j,46+47j,46+47j,46+47j,-2151-3856j,-654+760j,-9772+1463j,-7284+27j,-7336+600j,-6700-1135j,-14494-7455j,-20675-13804j,-15727-13188j,-5995-3002j,-1346+3928j,56+4016j,56+57j,56+55j,55+56j,55+56j,-4126-5779j,-545-1646j,-4539+4469j,-8625+11591j,-16625+9988j,-9373+1402j,-3269-6529j,-693-10422j,-3498-10120j,-7368-6001j,-5439-677j,
CIR:60416-33918j,60416+60414j,60416+60416j,60416+60416j,60416+60416j,-41110-9084j,-59323-54768j,19732+2558j,42318+30519j,-7668+6080j,-28073-16749j,-17172-14346j,-10578-3924j,-21077-8261j,-26827-30419j,-9157-33019j,47-26501j,47+5j,46+48j,46+47j,45+47j,-2161-3493j,-564+875j,-10150+1374j,-7231+110j,-6870+925j,-6781-1017j,-14664-7366j,-20653-14092j,-15865-13221j,-6036-3133j,-1323+3954j,55+4224j,55+81j,55+56j,55+55j,54+55j,-3960-5686j,-513-1721j,-4278+4418j,-8918+11837j,-16949+10184j,-9599+1441j,-3160-6933j,-777-10965j,-3785-10061j,-7548-5739j,-5592-593j,
CIR:60416-34046j,60416+60416j,60416+60416j,60416+60416j,60416+60416j,-41821-10593j,-59574-54526j,17357+3701j,41534+30437j,-7082+4397j,-26863-18549j,-16083-15099j,-10154-4142j,-21026-7978j,-26998-29742j,-9272-32555j,47-26161j,47-10j,47+47j,47+47j,46+47j,-2228-2745j,-513+936j,-10360+1274j,-7320+56j,-6776+1062j,-6430-795j,-14441-7265j,-20383-14049j,-15351-12992j,-5747-2775j,-1196+4219j,56+4440j,55+64j,55+55j,55+56j,55+56j,-3643-5450j,-373-1852j,-4115+4419j,-9314+11888j,-17248+10387j,-9947+1253j,-3135-7481j,-424-11573j,-3334-10344j,-7290-5747j,-5609-759j,
CIR:60416-34401j,60416+60413j,60416+60416j,60416+60416j,60416+60415j,-41944-11779j,-59798-54908j,13911+4093j,41059+30545j,-5663+3406j,-25457-19263j,-15481-15099j,-10998-3565j,-22318-7791j,-27826-30036j,-9223-32638j,47-26069j,47-3j,47+47j,47+47j,44+46j,-2405-2440j,-524+947j,-10741+951j,-7446+124j,-6480+1541j,-6782-261j,-14777-6936j,-20393-14027j,-15237-13076j,-5582-2502j,-1418+4315j,55+4344j,56+61j,55+56j,55+56j,50+56j,-3695-4946j,-368-1527j,-4157+4633j,-9454+12077j,-17360+10383j,-9952+1076j,-2740-7516j,-234-11777j,-3425-10742j,-7432-5819j,-5363-710j,
CIR:60416-34437j,60416+60415j,60416+60416j,60416+60416j,60415+60416j,-42107-13465j,-59864-55350j,11105+3453j,40287+30582j,-4424+3269j,-23907-19580j,-14773-15847j,-11272-4680j,-22790-8369j,-28117-29976j,-9451-32282j,46-25822j,47-20j,47+47j,46+47j,40+43j,-2719-2263j,-575+891j,-10794+1133j,-7332+244j,-6378+1544j,-6785-538j,-14584-7458j,-20073-13953j,-14879-12543j,-5664-2122j,-1673+4507j,55+4469j,56+63j,56+55j,56+55j,48+51j,-3509-3931j,-320-1343j,-4155+4628j,-10059+11968j,-17955+10219j,-10081+937j,-2357-7742j,129-12239j,-3453-11063j,-7635-5917j,-5394-742j,
CIR:60416-34479j,60416+60413j,60416+60416j,60416+60416j,60416+60416j,-41959-15653j,-60016-56358j,8119+2330j,39305+30739j,-3277+4035j,-22792-19088j,-14408-15451j,-11611-4740j,-23578-8913j,-28712-30595j,-9716-32434j,47-25792j,47-14j,47+47j,47+47j,45+49j,-2859-2339j,-513+692j,-11111+1012j,-7554+225j,-6455+2067j,-6973+37j,-14618-7075j,-20090-13952j,-14737-12768j,-5718-1847j,-1830+4533j,56+4462j,56+70j,56+56j,56+56j,56+56j,-3648-3416j,-281-863j,-4213+5088j,-10431+11848j,-18332+10186j,-10307+851j,-2129-7899j,861-12212j,-2771-11018j,-7352-6220j,-5425-816j,
CIR:60416-34769j,60416+60413j,60416+60416j,60416+60416j,60416+60416j,-40719-16594j,-59985-57321j,5779+554j,38492+31126j,-2996+5197j,-22159-18416j,-13851-15759j,-11510-5422j,-23721-9398j,-29151-31002j,-9639-32620j,47-25712j,47-14j,46+46j,46+46j,44+47j,-3201-2653j,-559+719j,-11353+1327j,-7624+651j,-6159+2189j,-6611+216j,-14601-7199j,-20187-13835j,-14977-12657j,-6083-1849j,-1867+4361j,56+4167j,56+44j,55+55j,54+55j,52+56j,-3892-3385j,-306-686j,-4549+5324j,-11064+12033j,-18581+10122j,-10319+664j,-1549-8218j,1548-12229j,-2354-10767j,-7067-5878j,-5474-840j,
CIR:60416-35062j,60416+60409j,60416+60416j,60416+60416j,60415+60410j,-39848-19166j,-59881-58095j,5032-1728j,37206+30804j,-3521+6165j,-21835-17650j,-13126-16481j,-10256-6751j,-22584-10446j,-29070-30931j,-10090-32262j,47-25259j,47-16j,47+47j,46+47j,39+40j,-3345-2786j,-626+405j,-11147+1297j,-7804+674j,-6244+2247j,-6698+302j,-14632-6993j,-20149-13849j,-15414-12355j,-6281-1718j,-2032+4510j,55+4122j,55+41j,56+55j,55+55j,50+66j,-3921-3158j,-310-398j,-4482+5449j,-11539+12125j,-18918+10149j,-9912+689j,-860-7792j,1866-11745j,-2256-10526j,-6874-5413j,-5493-731j,
